Image Name,Z-level,Pouch Height,Clone Genotype,Clone ID,Clone Area,Border Area,Center Area,Caspase Coverage,Caspase Border,Caspase Center,Clone Fluorescence IntDen,Center Fluorescence IntDen,Border Fluorescence IntDen
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,8,101.278,124.706,0.000,124.706,20.227,0.000,5860.090,0.000,6338.469
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,8,20.227,92.620,0.000,0.000,0.000,0.000,760.241,0.000,4798.343
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,8,92.620,32.086,0.000,32.086,26.847,0.000,4798.343,0.000,1389.155
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,9,26.847,95.021,0.000,0.000,0.000,0.000,1342.808,0.000,5999.056
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,9,95.021,90.365,0.000,0.000,0.000,0.000,5999.056,0.000,5901.707
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,12,12,1,9,90.365,82.143,0.000,0.000,0.000,0.000,5901.707,0.000,5406.084
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,13,12,1,9,82.143,76.759,0.000,0.000,0.000,0.000,5406.084,0.000,4809.329
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,14,12,1,9,76.759,77.559,0.000,0.000,0.000,0.000,4809.329,0.000,4686.078
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,15,12,1,9,77.559,79.160,0.000,0.000,0.000,0.000,4686.078,0.000,4646.935
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,16,12,1,9,79.160,80.179,0.000,0.000,0.000,0.000,4646.935,0.000,4552.860
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,17,12,1,9,80.179,79.378,0.000,0.000,0.000,0.000,4552.860,0.000,4570.685
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,18,12,1,9,79.378,80.615,0.000,0.000,0.000,0.000,4570.685,0.000,4818.642
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,9,80.615,79.014,0.000,0.000,0.000,0.000,4818.642,0.000,4628.673
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,20,12,1,9,79.014,77.705,0.000,0.000,0.000,0.000,4628.673,0.000,4305.485
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,9,77.705,70.429,0.000,0.000,0.000,0.000,4305.485,0.000,3511.121
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,9,70.429,61.698,0.000,0.000,0.000,0.000,3511.121,0.000,2853.031
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,10,61.698,21.100,0.000,0.000,0.000,0.000,2853.031,0.000,930.056
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,10,21.100,19.208,0.000,0.000,0.000,0.000,930.056,0.000,803.677
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,12,12,1,10,19.208,16.661,0.000,0.000,0.000,0.000,803.677,0.000,639.391
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,11,16.661,155.701,0.000,0.000,0.000,0.000,639.391,0.000,9952.905
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,11,155.701,39.580,0.000,0.000,0.000,0.000,9952.905,0.000,2333.908
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,11,39.580,143.186,0.000,0.000,0.000,0.000,2333.908,0.000,8842.338
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,11,143.186,61.553,0.000,0.000,0.000,0.000,8842.338,0.000,3263.237
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,12,12,1,11,61.553,257.415,0.000,0.000,0.000,0.000,3263.237,0.000,14237.946
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,13,12,1,11,257.415,357.166,0.000,0.000,0.000,0.000,14237.946,0.000,19852.116
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,14,12,1,11,357.166,436.034,0.000,0.000,0.000,0.000,19852.116,0.000,25792.457
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,15,12,1,11,436.034,496.568,495.259,0.000,0.000,0.000,25792.457,30509.530,30560.533
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,16,12,1,11,1.310,532.147,0.000,0.000,0.000,0.000,51.003,0.000,34472.183
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,17,12,1,11,532.147,577.620,0.000,0.000,0.000,0.000,34472.183,0.000,36772.404
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,18,12,1,11,577.620,617.273,0.000,0.000,0.000,0.000,36772.404,0.000,37499.977
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,11,617.273,637.572,0.000,0.000,0.000,0.000,37499.977,0.000,37345.150
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,20,12,1,11,637.572,599.375,0.000,0.000,0.000,0.000,37345.150,0.000,32189.714
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,11,599.375,527.636,0.000,0.000,0.000,0.000,32189.714,0.000,23955.336
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,11,527.636,319.550,0.000,0.000,0.000,0.000,23955.336,0.000,14930.959
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,15,12,1,12,319.550,16.807,0.000,0.000,0.000,0.000,14930.959,0.000,660.127
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,16,12,1,12,16.807,20.809,0.000,0.000,0.000,0.000,660.127,0.000,769.408
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,17,12,1,12,20.809,22.628,0.000,0.000,0.000,0.000,769.408,0.000,825.577
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,18,12,1,12,22.628,21.536,0.000,0.000,0.000,0.000,825.577,0.000,759.295
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,12,21.536,18.262,0.000,0.000,0.000,0.000,759.295,0.000,679.189
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,15,12,1,13,18.262,1.746,0.000,0.000,0.000,0.000,679.189,0.000,32.086
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,16,12,1,13,1.746,8.440,0.000,8.440,0.728,0.000,32.086,0.000,243.955
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,17,12,1,13,0.728,26.411,0.000,26.411,0.291,0.000,22.773,0.000,1001.140
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,18,12,1,13,0.291,52.021,0.000,52.021,4.147,0.000,7.421,0.000,2240.415
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,13,4.147,79.887,0.000,79.887,2.692,0.000,326.025,0.000,3943.809
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,20,12,1,13,2.692,135.911,0.000,135.911,14.042,0.000,291.175,0.000,7074.409
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,13,14.042,170.107,0.000,170.107,19.935,0.000,669.658,0.000,8939.469
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,13,19.935,173.235,0.000,173.235,18.917,0.000,1272.307,0.000,9236.683
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,14,18.917,11.787,0.000,0.000,0.000,0.000,1654.501,0.000,514.758
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,20,12,1,14,11.787,13.096,0.000,0.000,0.000,0.000,514.758,0.000,606.650
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,14,13.096,16.516,0.000,0.000,0.000,0.000,606.650,0.000,803.822
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,14,16.516,17.898,0.000,0.000,0.000,0.000,803.822,0.000,877.671
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,15,17.898,6.039,0.000,0.000,0.000,0.000,877.671,0.000,170.034
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,16,6.039,6.330,0.000,0.000,0.000,0.000,170.034,0.000,177.310
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,17,6.330,15.716,0.000,0.000,0.000,0.000,177.310,0.000,484.200
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,1,0.509,1193.365,795.746,397.619,66.500,30.922,8.949,60421.505,120093.610
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,1,35.578,541.678,0.000,541.678,61.771,0.000,5391.751,0.000,36095.907
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,1,61.771,1385.299,1384.789,0.509,100.696,0.000,5867.802,100081.355,100115.914
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,1,100.696,878.981,0.000,878.981,209.177,0.000,11137.758,0.000,58475.029
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,1,209.177,992.264,959.087,33.177,127.325,0.000,15547.722,80275.585,83644.320
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,1,127.325,233.624,0.000,0.000,0.000,0.000,14818.039,0.000,14139.432
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,1,233.624,52.895,0.000,0.000,0.000,0.000,14139.432,0.000,2899.814
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,1,52.895,1270.706,903.427,367.279,61.116,33.687,2899.814,63034.946,116838.958
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,1,27.429,573.982,571.436,2.547,82.070,0.000,3867.341,37547.706,37738.112
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,1,82.070,1434.701,1433.027,1.673,87.891,0.000,7627.437,101591.141,101714.028
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,1,87.891,36.597,0.000,0.000,0.000,0.000,10314.509,0.000,1579.561
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,1,36.597,1012.636,959.014,53.622,127.835,0.000,1579.561,75790.681,81605.152
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,1,127.835,840.347,840.201,0.146,150.244,0.000,15540.228,57036.108,57049.568
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,1,150.244,253.195,0.000,0.000,0.000,0.000,12771.232,0.000,17518.572
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,1,253.195,49.111,0.000,0.000,0.000,0.000,17518.572,0.000,2294.910
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,1,49.111,30.267,0.000,0.000,0.000,0.000,2294.910,0.000,1234.909
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,1,30.267,1328.548,869.231,459.317,64.681,28.084,1234.909,59742.825,116331.912
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,1,36.597,554.411,541.896,12.514,82.288,0.000,3692.287,36151.567,37085.188
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,1,82.288,2252.493,2240.270,12.223,136.347,0.000,7824.755,156590.991,157641.388
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,1,136.347,126.016,0.000,126.016,17.316,0.000,15580.099,0.000,6761.553
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,1,17.316,304.125,0.000,0.000,0.000,0.000,1769.457,0.000,15836.496
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,1,304.125,1081.755,1007.761,73.994,150.608,0.000,15836.496,72897.051,80277.695
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,1,150.608,16.079,0.000,16.079,4.947,0.000,16774.919,0.000,718.987
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,1,4.947,36.233,0.000,0.000,0.000,0.000,283.753,0.000,1247.133
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,1,36.233,19.135,0.000,0.000,0.000,0.000,1247.133,0.000,645.866
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,1,19.135,1841.560,1425.388,416.172,63.081,31.358,645.866,88042.207,139887.738
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,1,31.722,585.332,569.835,15.497,65.627,0.000,3385.396,36938.582,38031.251
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,1,65.627,2415.178,2410.158,5.020,111.100,0.000,5600.128,156672.771,157096.072
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,1,111.100,159.993,0.000,159.993,23.792,0.000,10143.530,0.000,8778.094
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,1,23.792,1057.236,947.518,109.718,102.806,97.786,2497.176,64737.249,75577.502
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,1,5.020,77.996,0.000,0.000,0.000,0.000,513.448,0.000,3361.023
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,1,77.996,53.695,0.000,0.000,0.000,0.000,3361.023,0.000,3538.259
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,1,53.695,2801.374,2370.287,431.087,72.102,70.720,3538.259,148628.652,200062.013
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,1,1.382,1939.491,1934.034,5.457,71.593,0.000,161.303,127141.753,127701.548
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,1,71.593,4.511,0.000,0.000,0.000,0.000,7106.204,0.000,90.219
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,1,4.511,1171.683,1024.932,146.751,72.539,0.000,90.219,61294.592,75562.441
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,1,72.539,560.813,0.000,0.000,0.000,0.000,7172.704,0.000,27258.225
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,1,560.813,42.709,0.000,0.000,0.000,0.000,27258.225,0.000,1468.970
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,1,42.709,129.217,0.000,0.000,0.000,0.000,1468.970,0.000,7618.197
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,7,14,1,1,129.217,6954.578,6315.478,639.100,174.108,164.213,7618.197,385584.502,453957.069
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,7,14,1,1,9.895,3.565,0.000,0.000,0.000,0.000,1324.837,0.000,58.861
